138,120,38,59
137,119,38,59
140,118,38,59
139,117,38,59
139,118,38,59
140,116,38,59
139,117,38,59
139,117,38,59
139,118,38,59
139,118,38,59
139,118,38,59
139,118,38,59
139,118,38,59
139,117,38,59
140,115,38,59
140,113,38,59
139,112,38,59
140,112,38,59
139,114,38,59
138,114,38,59
139,113,38,59
138,114,38,59
141,113,38,59
141,113,38,59
139,114,38,59
139,114,38,59
139,115,38,59
139,114,38,59
139,114,38,59
141,114,38,59
142,116,38,59
142,117,38,59
142,117,38,59
142,117,38,59
142,117,38,59
142,117,38,59
141,117,38,59
140,118,38,59
138,120,38,59
136,121,38,59
134,122,38,59
134,121,38,59
133,122,38,59
129,121,38,59
128,118,38,59
129,116,38,59
130,116,38,59
133,116,38,59
136,116,38,59
140,116,38,59
143,116,38,59
146,117,38,59
149,118,38,59
149,119,38,59
147,121,38,59
145,119,38,59
144,119,38,59
145,119,38,59
140,122,38,59
138,125,38,59
138,129,38,59
138,128,38,59
141,126,38,59
144,125,38,59
146,123,38,59
148,119,38,59
149,116,38,59
149,115,38,59
150,114,38,59
151,108,38,59
155,101,38,59
158,93,38,59
159,83,38,59
159,77,38,59
159,73,38,59
154,69,38,59
149,69,38,59
140,72,38,59
126,83,38,59
117,96,38,59
113,111,38,59
113,124,38,59
119,136,38,59
128,148,38,59
139,157,38,59
147,163,38,59
155,167,38,59
162,168,38,59
167,166,38,59
168,161,38,59
168,152,38,59
165,143,38,59
163,134,38,59
159,126,38,59
154,119,38,59
147,114,38,59
138,111,38,59
129,110,38,59
121,111,38,59
116,116,38,59
114,119,38,59
117,122,38,59
121,124,38,59
126,125,38,59
132,124,38,59
137,123,38,59
143,120,38,59
146,117,38,59
150,115,38,59
152,112,38,59
154,108,38,59
153,107,38,59
151,104,38,59
149,101,38,59
144,100,38,59
138,102,38,59
134,105,38,59
132,109,38,59
133,113,38,59
134,116,38,59
135,117,38,59
136,117,38,59
137,115,38,59
138,114,38,59
138,113,38,59
136,111,38,59
134,108,38,59
133,106,38,59
132,105,38,59
134,104,38,59
133,105,38,59
133,104,38,59
134,103,38,59
136,102,38,59
133,102,38,59
130,103,38,59
127,105,38,59
127,106,38,59
124,113,38,59
122,113,38,59
121,114,38,59
123,116,38,59
124,116,38,59
124,117,38,59
124,118,38,59
125,119,38,59
126,120,38,59
123,119,38,59
122,118,38,59
119,116,38,59
117,114,38,59
134,110,38,59
129,108,38,59
122,102,38,59
124,104,38,59
121,98,38,59
121,94,38,59
125,91,38,59
129,88,38,59
132,90,38,59
131,92,38,59
133,92,38,59
135,93,38,59
137,93,38,59
136,98,38,59
137,99,38,59
137,103,38,59
137,106,38,59
136,108,38,59
137,110,38,59
136,112,38,59
135,113,38,59
134,115,38,59
133,116,38,59
135,117,38,59
132,120,38,59
134,121,38,59
135,125,38,59
140,122,38,59
142,122,38,59
148,120,38,59
151,119,38,59
154,120,38,59
154,122,38,59
153,121,38,59
152,121,38,59
153,120,38,59
155,118,38,59
157,118,38,59
158,118,38,59
159,118,38,59
160,120,38,59
163,116,38,59
168,114,38,59
172,116,38,59
175,117,38,59
179,118,38,59
183,122,38,59
188,124,38,59
192,127,38,59
198,128,38,59
201,131,38,59
202,133,38,59
202,134,38,59
202,134,38,59
204,130,38,59
206,124,38,59
209,120,38,59
213,113,38,59
212,103,38,59
211,92,38,59
208,81,38,59
206,72,38,59
206,66,38,59
204,59,38,59
205,51,38,59
201,44,38,59
198,35,38,59
195,32,38,59
187,31,38,59
177,28,38,59
162,26,38,59
148,27,38,59
126,34,38,59
107,36,38,59
91,38,38,59
80,41,38,59
71,47,38,59
66,53,38,59
59,66,38,59
62,67,38,59
64,73,38,59
67,79,38,59
70,84,38,59
74,88,38,59
79,91,38,59
85,92,38,59
88,93,38,59
92,94,38,59
96,95,38,59
99,96,38,59
103,101,38,59
105,106,38,59
109,110,38,59
113,113,38,59
117,114,38,59
120,114,38,59
121,113,38,59
121,112,38,59
122,110,38,59
122,108,38,59
122,107,38,59
122,106,38,59
120,105,38,59
120,103,38,59
119,100,38,59
117,97,38,59
116,96,38,59
115,94,38,59
116,92,38,59
117,91,38,59
119,90,38,59
120,89,38,59
120,89,38,59
121,88,38,59
122,88,38,59
122,87,38,59
125,87,38,59
124,89,38,59
125,91,38,59
126,91,38,59
126,90,38,59
129,87,38,59
131,85,38,59
130,83,38,59
129,82,38,59
125,83,38,59
123,83,38,59
121,84,38,59
119,85,38,59
115,90,38,59
113,94,38,59
113,99,38,59
113,104,38,59
116,109,38,59
117,113,38,59
117,117,38,59
118,120,38,59
118,124,38,59
121,125,38,59
123,126,38,59
124,124,38,59
124,123,38,59
125,122,38,59
121,121,38,59
119,121,38,59
117,122,38,59
116,121,38,59
115,122,38,59
114,122,38,59
114,123,38,59
114,125,38,59
114,127,38,59
115,128,38,59
117,129,38,59
118,131,38,59
119,133,38,59
119,132,38,59
120,130,38,59
120,129,38,59
119,131,38,59
119,130,38,59
121,126,38,59
124,127,38,59
128,129,38,59
130,131,38,59
132,133,38,59
135,136,38,59
137,138,38,59
139,140,38,59
140,143,38,59
140,147,38,59
142,148,38,59
142,147,38,59
143,145,38,59
146,145,38,59
146,144,38,59
146,144,38,59
