138,119,38,59
137,119,38,59
139,118,38,59
137,118,38,59
137,118,38,59
137,117,38,59
138,117,38,59
138,118,38,59
138,118,38,59
137,118,38,59
138,117,38,59
137,120,38,59
137,118,38,59
138,116,38,59
139,114,38,59
139,112,38,59
139,111,38,59
139,111,38,59
139,111,38,59
139,111,38,59
141,111,38,59
142,112,38,59
138,112,38,59
140,113,38,59
138,113,38,59
139,113,38,59
138,113,38,59
140,112,38,59
141,112,38,59
142,112,38,59
143,113,38,59
143,114,38,59
143,115,38,59
144,114,38,59
145,113,38,59
144,114,38,59
143,114,38,59
142,116,38,59
140,117,38,59
137,118,38,59
135,119,38,59
134,120,38,59
130,120,38,59
128,117,38,59
126,117,38,59
127,115,38,59
129,114,38,59
131,115,38,59
134,115,38,59
137,116,38,59
140,117,38,59
143,117,38,59
148,116,38,59
148,117,38,59
145,120,38,59
143,119,38,59
142,118,38,59
140,119,38,59
138,120,38,59
136,123,38,59
136,127,38,59
137,126,38,59
139,124,38,59
141,124,38,59
143,120,38,59
145,116,38,59
145,113,38,59
146,111,38,59
146,108,38,59
147,103,38,59
150,97,38,59
154,87,38,59
155,77,38,59
157,71,38,59
158,67,38,59
154,65,38,59
148,65,38,59
138,69,38,59
125,80,38,59
115,93,38,59
110,106,38,59
110,119,38,59
116,130,38,59
125,143,38,59
136,152,38,59
146,158,38,59
154,162,38,59
161,165,38,59
166,162,38,59
167,157,38,59
166,149,38,59
164,140,38,59
161,132,38,59
158,123,38,59
153,116,38,59
146,110,38,59
138,107,38,59
129,106,38,59
120,107,38,59
115,112,38,59
114,117,38,59
117,119,38,59
120,121,38,59
125,122,38,59
131,121,38,59
137,119,38,59
142,117,38,59
146,114,38,59
148,111,38,59
150,109,38,59
151,107,38,59
150,105,38,59
148,102,38,59
145,100,38,59
141,99,38,59
136,99,38,59
132,102,38,59
130,104,38,59
130,109,38,59
130,114,38,59
131,116,38,59
132,116,38,59
133,114,38,59
135,113,38,59
135,112,38,59
134,110,38,59
133,105,38,59
130,103,38,59
129,102,38,59
131,100,38,59
130,102,38,59
129,103,38,59
129,100,38,59
132,100,38,59
131,99,38,59
127,99,38,59
126,99,38,59
123,106,38,59
120,111,38,59
120,112,38,59
118,113,38,59
117,113,38,59
117,114,38,59
119,116,38,59
119,118,38,59
120,119,38,59
120,120,38,59
119,118,38,59
117,116,38,59
114,114,38,59
112,110,38,59
107,109,38,59
106,102,38,59
97,94,38,59
103,92,38,59
104,88,38,59
105,85,38,59
108,79,38,59
115,80,38,59
122,85,38,59
125,88,38,59
127,89,38,59
129,89,38,59
132,90,38,59
130,95,38,59
132,97,38,59
133,99,38,59
131,103,38,59
130,105,38,59
130,108,38,59
130,109,38,59
129,111,38,59
128,113,38,59
126,113,38,59
126,114,38,59
126,116,38,59
125,118,38,59
127,121,38,59
131,119,38,59
135,118,38,59
139,117,38,59
143,116,38,59
148,117,38,59
147,120,38,59
147,119,38,59
146,120,38,59
148,116,38,59
149,115,38,59
150,114,38,59
151,114,38,59
152,113,38,59
153,115,38,59
153,113,38,59
157,112,38,59
161,112,38,59
167,114,38,59
172,116,38,59
176,119,38,59
180,122,38,59
185,125,38,59
191,127,38,59
197,129,38,59
198,131,38,59
195,131,38,59
195,131,38,59
198,128,38,59
199,125,38,59
202,120,38,59
203,113,38,59
202,103,38,59
201,93,38,59
200,81,38,59
198,73,38,59
198,66,38,59
197,58,38,59
197,52,38,59
196,46,38,59
192,38,38,59
187,33,38,59
181,30,38,59
169,28,38,59
153,28,38,59
136,29,38,59
118,34,38,59
101,35,38,59
86,37,38,59
74,41,38,59
64,46,38,59
58,51,38,59
53,58,38,59
55,64,38,59
58,69,38,59
61,76,38,59
65,82,38,59
70,85,38,59
74,86,38,59
78,87,38,59
82,90,38,59
88,92,38,59
91,93,38,59
95,95,38,59
98,100,38,59
102,104,38,59
105,109,38,59
109,113,38,59
114,113,38,59
117,113,38,59
117,115,38,59
117,115,38,59
117,114,38,59
117,112,38,59
117,111,38,59
116,110,38,59
115,108,38,59
115,105,38,59
114,103,38,59
114,101,38,59
113,99,38,59
112,96,38,59
112,95,38,59
112,95,38,59
116,95,38,59
117,94,38,59
118,93,38,59
118,92,38,59
119,92,38,59
120,92,38,59
121,92,38,59
122,94,38,59
122,96,38,59
124,96,38,59
125,95,38,59
128,92,38,59
127,90,38,59
127,89,38,59
126,88,38,59
123,88,38,59
120,89,38,59
116,90,38,59
115,92,38,59
112,95,38,59
111,99,38,59
109,105,38,59
109,110,38,59
110,114,38,59
112,120,38,59
113,123,38,59
114,126,38,59
115,130,38,59
116,131,38,59
117,133,38,59
119,131,38,59
118,131,38,59
115,129,38,59
112,129,38,59
109,129,38,59
107,130,38,59
105,130,38,59
104,130,38,59
102,132,38,59
100,135,38,59
100,137,38,59
100,139,38,59
101,141,38,59
101,143,38,59
103,144,38,59
106,143,38,59
106,143,38,59
105,143,38,59
105,142,38,59
105,144,38,59
105,144,38,59
106,139,38,59
111,139,38,59
115,141,38,59
118,143,38,59
120,145,38,59
123,147,38,59
127,149,38,59
128,152,38,59
130,154,38,59
132,156,38,59
134,157,38,59
135,156,38,59
135,155,38,59
136,154,38,59
136,153,38,59
136,152,38,59
