138,121,38,59
139,120,38,59
139,119,38,59
139,119,38,59
139,120,38,59
139,118,38,59
139,120,38,59
139,119,38,59
139,119,38,59
139,119,38,59
139,119,38,59
139,119,38,59
139,119,38,59
139,118,38,59
139,117,38,59
139,117,38,59
139,116,38,59
138,116,38,59
139,118,38,59
139,117,38,59
139,117,38,59
139,118,38,59
139,117,38,59
138,117,38,59
139,118,38,59
138,117,38,59
137,118,38,59
137,117,38,59
138,118,38,59
139,118,38,59
139,120,38,59
140,121,38,59
140,121,38,59
140,121,38,59
140,121,38,59
140,121,38,59
139,121,38,59
138,122,38,59
136,123,38,59
134,125,38,59
132,126,38,59
129,126,38,59
128,126,38,59
126,124,38,59
125,123,38,59
125,119,38,59
126,120,38,59
129,120,38,59
132,119,38,59
135,119,38,59
138,119,38,59
141,119,38,59
145,119,38,59
144,121,38,59
143,124,38,59
141,124,38,59
140,123,38,59
140,124,38,59
138,126,38,59
134,130,38,59
134,132,38,59
135,132,38,59
137,132,38,59
138,131,38,59
140,129,38,59
142,125,38,59
144,122,38,59
143,122,38,59
145,119,38,59
146,115,38,59
149,106,38,59
153,97,38,59
155,89,38,59
156,81,38,59
155,77,38,59
151,72,38,59
146,73,38,59
136,77,38,59
121,87,38,59
113,101,38,59
108,115,38,59
109,128,38,59
115,140,38,59
124,152,38,59
134,161,38,59
145,167,38,59
153,171,38,59
160,173,38,59
164,171,38,59
165,165,38,59
164,156,38,59
162,147,38,59
159,139,38,59
155,131,38,59
150,124,38,59
143,118,38,59
134,114,38,59
125,115,38,59
117,116,38,59
111,120,38,59
111,124,38,59
113,126,38,59
116,128,38,59
121,129,38,59
127,128,38,59
133,127,38,59
138,124,38,59
143,121,38,59
146,119,38,59
147,116,38,59
148,112,38,59
147,110,38,59
145,107,38,59
143,105,38,59
138,103,38,59
132,105,38,59
128,108,38,59
128,110,38,59
128,116,38,59
127,120,38,59
127,124,38,59
129,121,38,59
130,119,38,59
132,116,38,59
133,115,38,59
132,114,38,59
130,111,38,59
128,109,38,59
128,106,38,59
128,106,38,59
127,107,38,59
127,107,38,59
123,105,38,59
129,105,38,59
127,104,38,59
124,103,38,59
120,107,38,59
120,107,38,59
120,109,38,59
119,109,38,59
119,110,38,59
119,112,38,59
119,114,38,59
119,115,38,59
119,117,38,59
119,120,38,59
121,119,38,59
120,117,38,59
118,120,38,59
115,117,38,59
110,116,38,59
108,109,38,59
99,103,38,59
97,94,38,59
95,92,38,59
101,91,38,59
98,85,38,59
108,83,38,59
113,83,38,59
119,88,38,59
122,90,38,59
123,91,38,59
124,92,38,59
128,93,38,59
124,101,38,59
127,101,38,59
127,105,38,59
127,106,38,59
126,108,38,59
125,109,38,59
125,112,38,59
123,113,38,59
122,115,38,59
122,115,38,59
120,117,38,59
118,120,38,59
119,123,38,59
120,126,38,59
125,123,38,59
129,122,38,59
133,121,38,59
137,120,38,59
141,120,38,59
142,122,38,59
143,121,38,59
143,121,38,59
142,120,38,59
143,120,38,59
144,119,38,59
145,119,38,59
146,118,38,59
147,120,38,59
149,119,38,59
153,117,38,59
156,118,38,59
161,120,38,59
168,120,38,59
172,122,38,59
177,124,38,59
183,127,38,59
189,129,38,59
193,132,38,59
191,134,38,59
191,135,38,59
190,137,38,59
191,130,38,59
192,128,38,59
194,124,38,59
193,118,38,59
190,110,38,59
188,101,38,59
189,88,38,59
187,80,38,59
186,72,38,59
185,65,38,59
184,59,38,59
182,55,38,59
178,51,38,59
172,49,38,59
164,48,38,59
152,48,38,59
137,46,38,59
120,48,38,59
102,53,38,59
84,55,38,59
70,56,38,59
59,60,38,59
51,66,38,59
46,71,38,59
43,77,38,59
44,82,38,59
47,87,38,59
51,91,38,59
54,96,38,59
59,98,38,59
64,99,38,59
69,98,38,59
74,98,38,59
79,98,38,59
84,98,38,59
87,100,38,59
91,104,38,59
95,108,38,59
100,112,38,59
105,114,38,59
111,114,38,59
114,114,38,59
114,114,38,59
116,113,38,59
118,113,38,59
118,110,38,59
118,109,38,59
117,108,38,59
116,106,38,59
116,104,38,59
114,102,38,59
113,99,38,59
114,96,38,59
113,97,38,59
114,94,38,59
115,94,38,59
116,93,38,59
118,91,38,59
119,91,38,59
120,90,38,59
121,89,38,59
122,90,38,59
122,91,38,59
123,93,38,59
124,94,38,59
125,94,38,59
127,93,38,59
128,92,38,59
129,90,38,59
128,88,38,59
126,87,38,59
124,88,38,59
121,88,38,59
117,89,38,59
116,90,38,59
114,94,38,59
111,99,38,59
111,104,38,59
111,109,38,59
112,114,38,59
114,118,38,59
116,121,38,59
118,123,38,59
120,125,38,59
124,126,38,59
124,126,38,59
127,125,38,59
129,124,38,59
128,122,38,59
127,120,38,59
124,120,38,59
122,122,38,59
122,123,38,59
122,123,38,59
121,124,38,59
121,125,38,59
121,128,38,59
122,129,38,59
123,130,38,59
123,132,38,59
125,132,38,59
126,134,38,59
126,134,38,59
127,133,38,59
127,134,38,59
127,133,38,59
125,133,38,59
129,130,38,59
133,129,38,59
136,132,38,59
137,133,38,59
140,135,38,59
142,138,38,59
144,140,38,59
145,142,38,59
146,146,38,59
147,147,38,59
147,150,38,59
149,148,38,59
150,146,38,59
150,148,38,59
150,147,38,59
150,146,38,59
