138,118.5,38,59
137,118.5,38,59
133.492,114.509,46.5386,72.2573
133.492,114.509,46.5386,72.2573
132.268,115.734,46.5386,72.2573
133.492,114.509,46.5386,72.2573
133.492,114.509,46.5386,72.2573
133.492,115.734,46.5386,72.2573
133.492,115.734,46.5386,72.2573
133.492,115.734,46.5386,72.2573
133.492,115.734,46.5386,72.2573
133.492,115.734,46.5386,72.2573
133.492,115.734,46.5386,72.2573
133.492,112.06,46.5386,72.2573
127.5,104.25,57,88.5
127.5,102.75,57,88.5
127.5,104.25,57,88.5
127.5,101.25,57,88.5
127.5,101.25,57,88.5
127.5,102.75,57,88.5
127.5,101.25,57,88.5
127.5,102.75,57,88.5
126,104.25,57,88.5
126,104.25,57,88.5
126,101.25,57,88.5
124.5,101.25,57,88.5
124.5,102.75,57,88.5
124.5,101.25,57,88.5
126,102.75,57,88.5
126,102.75,57,88.5
127.5,101.25,57,88.5
130.5,102.75,57,88.5
127.5,102.75,57,88.5
129,102.75,57,88.5
129,102.75,57,88.5
127.5,104.25,57,88.5
127.5,102.75,57,88.5
126,104.25,57,88.5
124.5,104.25,57,88.5
121.5,105.75,57,88.5
126.144,114.509,46.5386,72.2573
126.144,116.959,46.5386,72.2573
123.695,114.509,46.5386,72.2573
120.021,114.509,46.5386,72.2573
118.796,110.835,46.5386,72.2573
120.021,110.835,46.5386,72.2573
121.245,112.06,46.5386,72.2573
123.695,112.06,46.5386,72.2573
127.369,112.06,46.5386,72.2573
129.818,113.285,46.5386,72.2573
133.492,113.285,46.5386,72.2573
135.942,114.509,46.5386,72.2573
139.616,114.509,46.5386,72.2573
146,120.5,38,59
138.391,118.184,46.5386,72.2573
135.942,118.184,46.5386,72.2573
134.717,116.959,46.5386,72.2573
127.5,110.25,57,88.5
126,110.25,57,88.5
123,114.75,57,88.5
129.818,125.532,46.5386,72.2573
129.818,124.307,46.5386,72.2573
131.043,123.082,46.5386,72.2573
132.268,123.082,46.5386,72.2573
126,114.75,57,88.5
126,110.25,57,88.5
124.5,110.25,57,88.5
120,110.25,57,88.5
118.5,110.25,57,88.5
118.5,104.25,57,88.5
121.5,96.75,57,88.5
124.5,87.75,57,88.5
126,78.75,57,88.5
126,71.25,57,88.5
123,65.25,57,88.5
121.5,62.25,57,88.5
114,63.75,57,88.5
105,68.25,57,88.5
99.2007,86.3413,46.5386,72.2573
90.6278,99.813,46.5386,72.2573
85.729,114.509,46.5386,72.2573
84,120.75,57,88.5
88.5,131.25,57,88.5
99,141.75,57,88.5
116.346,157.374,46.5386,72.2573
128.594,163.497,46.5386,72.2573
144,172.5,38,59
153,175.5,38,59
157,174.5,38,59
158,168.5,38,59
160,158.5,38,59
156,150.5,38,59
153,141.5,38,59
150,132.5,38,59
145,125.5,38,59
138,119.5,38,59
129,116.5,38,59
120,115.5,38,59
112,117.5,38,59
111.044,126.149,31.027,48.1735
110.228,130.232,31.027,48.1735
113.493,131.048,31.027,48.1735
117.576,132.681,31.027,48.1735
120.842,135.131,31.027,48.1735
127.374,134.314,31.027,48.1735
133.906,131.865,31.027,48.1735
138.805,129.415,31.027,48.1735
143.704,126.149,31.027,48.1735
146.154,123.7,31.027,48.1735
150.742,124.396,25.346,39.353
151.409,123.729,25.346,39.353
150.742,121.728,25.346,39.353
149.408,119.06,25.346,39.353
146.74,117.059,25.346,39.353
142.738,115.057,25.346,39.353
137.402,115.725,25.346,39.353
133.4,119.06,25.346,39.353
132.733,121.728,25.346,39.353
133.4,126.396,25.346,39.353
134.067,130.398,25.346,39.353
134.734,132.4,25.346,39.353
135.401,131.732,25.346,39.353
136.735,129.064,25.346,39.353
138.069,127.063,25.346,39.353
138.736,126.396,25.346,39.353
137.402,125.063,25.346,39.353
135.401,122.395,25.346,39.353
133.4,119.06,25.346,39.353
132.733,118.393,25.346,39.353
132.733,118.393,25.346,39.353
132.066,119.06,25.346,39.353
131.399,119.06,25.346,39.353
130.732,117.726,25.346,39.353
133.4,115.725,25.346,39.353
132.733,115.057,25.346,39.353
130.732,114.39,25.346,39.353
129.398,115.057,25.346,39.353
129.398,115.725,25.346,39.353
128.731,117.059,25.346,39.353
126.73,118.393,25.346,39.353
126.063,119.06,25.346,39.353
125.396,122.395,25.346,39.353
127.397,122.395,25.346,39.353
126.73,131.066,25.346,39.353
127.397,132.4,25.346,39.353
128.731,133.734,25.346,39.353
128.731,133.734,25.346,39.353
126.73,131.732,25.346,39.353
121.659,126.149,31.027,48.1735
119.209,124.516,31.027,48.1735
111,118.5,38,59
106,116.5,38,59
102,109.5,38,59
97,101.5,38,59
97.98,100.021,31.027,48.1735
102.718,99.0495,25.346,39.353
103.385,94.3805,25.346,39.353
108.721,91.0455,25.346,39.353
118.059,90.3785,25.346,39.353
126.73,92.3795,25.346,39.353
131.399,95.0475,25.346,39.353
132.733,95.7145,25.346,39.353
134.734,97.7155,25.346,39.353
137.402,98.3825,25.346,39.353
136.735,102.384,25.346,39.353
137.402,105.719,25.346,39.353
138.736,109.054,25.346,39.353
138.736,112.389,25.346,39.353
138.736,113.723,25.346,39.353
138.736,115.725,25.346,39.353
138.736,117.059,25.346,39.353
138.736,118.393,25.346,39.353
136.068,121.061,25.346,39.353
136.068,119.727,25.346,39.353
