138,119.5,38,59
133.492,114.509,46.5386,72.2573
134.717,112.06,46.5386,72.2573
133.492,113.285,46.5386,72.2573
133.492,113.285,46.5386,72.2573
135.942,112.06,46.5386,72.2573
133.492,113.285,46.5386,72.2573
133.492,113.285,46.5386,72.2573
133.492,113.285,46.5386,72.2573
133.492,113.285,46.5386,72.2573
133.492,113.285,46.5386,72.2573
133.492,113.285,46.5386,72.2573
133.492,113.285,46.5386,72.2573
132.268,112.06,46.5386,72.2573
127.5,102.75,57,88.5
127.5,101.25,57,88.5
127.5,99.75,57,88.5
126,99.75,57,88.5
126,99.75,57,88.5
126,101.25,57,88.5
126,101.25,57,88.5
127.5,101.25,57,88.5
127.5,101.25,57,88.5
127.5,101.25,57,88.5
127.5,101.25,57,88.5
127.5,101.25,57,88.5
124.5,102.75,57,88.5
126,101.25,57,88.5
126,101.25,57,88.5
127.5,101.25,57,88.5
127.5,102.75,57,88.5
132,104.25,57,88.5
132,104.25,57,88.5
132,104.25,57,88.5
132,104.25,57,88.5
132,104.25,57,88.5
132,104.25,57,88.5
130.5,105.75,57,88.5
129,105.75,57,88.5
126,107.25,57,88.5
126,107.25,57,88.5
129.818,116.959,46.5386,72.2573
127.369,115.734,46.5386,72.2573
124.919,114.509,46.5386,72.2573
123.695,112.06,46.5386,72.2573
122.47,110.835,46.5386,72.2573
123.695,110.835,46.5386,72.2573
126.144,112.06,46.5386,72.2573
129.818,110.835,46.5386,72.2573
132.268,113.285,46.5386,72.2573
134.717,113.285,46.5386,72.2573
138.391,112.06,46.5386,72.2573
142.065,112.06,46.5386,72.2573
147,121.5,38,59
139.616,116.959,46.5386,72.2573
137.166,116.959,46.5386,72.2573
135.942,116.959,46.5386,72.2573
135.942,114.509,46.5386,72.2573
127.5,110.25,57,88.5
131.043,121.858,46.5386,72.2573
131.043,124.307,46.5386,72.2573
132.268,124.307,46.5386,72.2573
133.492,123.082,46.5386,72.2573
135.942,123.082,46.5386,72.2573
129,114.75,57,88.5
129,110.25,57,88.5
129,107.25,57,88.5
132,108.75,57,88.5
132,105.75,57,88.5
133.5,101.25,57,88.5
138,95.25,57,88.5
141,86.25,57,88.5
139.5,77.25,57,88.5
139.5,71.25,57,88.5
141,65.25,57,88.5
136.5,63.75,57,88.5
129,63.75,57,88.5
120,66.75,57,88.5
113.897,82.6672,46.5386,72.2573
104.1,98.5883,46.5386,72.2573
93,105.75,57,88.5
93,119.25,57,88.5
102,129.75,57,88.5
111,141.75,57,88.5
129.818,157.374,46.5386,72.2573
138.391,163.497,46.5386,72.2573
155,172.5,38,59
162,173.5,38,59
166,171.5,38,59
167,166.5,38,59
173.098,161.259,31.027,48.1735
170.648,152.277,31.027,48.1735
167.383,144.112,31.027,48.1735
164.117,135.947,31.027,48.1735
